sample_filename,raw_sha,converted_sha
202405081555_EB_dbgi_002539_01_01.mzML,ef38855c2dd50f71aed5ba1fdb0a3992c4781c74,e167e840e4188385fe518949435ff7cec85ec144
20240307_EB_dbgi_001777_01_01.mzML,d9ca83853dcbf82bb9c2494fce5c3850588d50a8,4dd8413237edf128d1c1fcbb7b05743d17f6e08e
20240405_EB_dbgi_002593_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,b7d2e2edbe76d6c10f808e260116514247a958aa,f1025d5a2744f9b6a497aa6ff820e3868d7e4171
20240307_EB_dbgi_001873_01_01.mzML,7d64f4228633ea208d7ae676140c35ee3df481eb,29b4d6dcbf0c08178f362c328e12962386107b05
202405241509_EB_dbgi_001796_01_01.mzML,8bf18daa623462c0bc437d3dd793a660484410c6,770870ef3afd6b11813a8e26b45ca9faaef77817
20240307_EB_dbgi_002606_01_01.mzML,41a0494e28b85b10a5c516268052f66340ef1f79,58b2f5b33575ec441cd7a22af7e7d5867bb4341c
202405241509_EB_dbgi_002460_01_01.mzML,943e4437d48a768184c79900e8d05a09cf781a51,713c0d63ac1c0c5217ef1b85fc006564042faa24
202405081555_EB_dbgi_002462_01_01.mzML,a3f2cbffbeb9b8f0bf7f0fb188f50ee9ee1b34d4,210ba0653185ef4c334f40f85e0820b22b0694ad
20240405_EB_dbgi_002549_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,b27233468eabfb6e85e01b2a2f56983770f59da8,70d1b2012669169569e29cf60a51e59177053c15
202405081555_EB_dbgi_002503_01_01.mzML,01b96242d7855ffd6c5146162fbb1d83ff4a7efc,fc40df4387ea01fe294033bda3ab3ebec25dfb60
20240307_EB_dbgi_002498_01_01.mzML,807328ff1f6fe9fc22aee4b8652c8eb89e925aa1,c72b62ddb6823b4d5f3caf3e85e03fbf563f4f3f
202404191203_HC_dbgi_002898_01_01.mzML,b8771e0d30649021fd509d07973695a18c2c049f,7223844529853421f3f972ded66fb348c8891201
20240405_EB_dbgi_002792_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,05a00616784d229ec867825bcf233902aefc3068,6af29cc1b1f4fdb14d2ed346eaf66d15d838e9ae
20240405_EB_dbgi_002907_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,ca481a25c99b0c8120a4b437f0accb5dc54f4834,b567387a8f1176b7998fae599ed0cffd7562fd58
20240405_EB_dbgi_002763_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,4b578e95dd10d78be0e642cdd4606a510eda5cb4,a5bd6059a03d21bcc9f84ef2a5824bc890fdf25a
20240405_EB_dbgi_003041_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7fa43f88ae3d59e1137175509bac2dc96e89a84b,3c6f052a0ada06da24d4d4a53a2a66b0ff35b44c
202404241651_EB_dbgi_003190_01_01.mzML,6c4b3364716797492c9ca5aa2a946fc613c1ab51,b8d80c9050012b1146e2cffd835f9d7be7c9dfe7
202405241509_EB_dbgi_002564_01_01.mzML,fcad6a50280229809d5d771b76ee7bc65728c44c,74878038bfe3769f26b79e22cd9500b97de53cf0
202404191203_HC_dbgi_001888_01_01.mzML,5c294395c5765444a3154df34925e497346daa31,55dd2a6519d2f9100f6e11c182d968a50abb3a9f
202405081555_EB_dbgi_002742_01_01.mzML,4940c9c7f9b7d9ffb04c31005bb815d544f18e91,eb63d67fcc6db4b21ed593ef82e3c0c6fed67efa
20240405_EB_dbgi_002468_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,078bf2eac36a901f46a7f5ab567975bfb4afc233,6967c451887b8e7758253cfc3ab1da23c5dfbca1
20240307_EB_dbgi_001912_01_01.mzML,3f1931e04bf6e3ed839a9c573021e7d3fecabe53,c7de360d2b2529ad9980e1336d65e169a60b7713
202404191203_HC_dbgi_002794_01_01.mzML,503bde2a90f0c69d5ab52d5cf00f788c0ff5a58b,6a912c75f922b533dadd7c2eb626bd0cc102c1dd
202404241651_EB_dbgi_003210_02_01.mzML,e3dcc1b0e0606b95a8d23868ae765409bee41f1c,5cbbc6ebf37b3bf28dbc541041061290345d2de5
202405241509_EB_dbgi_002576_01_01.mzML,0946c3f664c32a76b3cd67bbca872288def820b8,2245ed10622ce3973db40de955b3355544e3ff67
202405241509_EB_dbgi_002520_01_01.mzML,1266c97985e8bd7c9656e41924398719b0000e23,e2dca8f4a4b593e641d1aa39e45e3cff3cc9e394
202405241509_EB_dbgi_002541_01_01.mzML,7c81372b399d6b34434e354c6f0f602c8f062495,85a0ee627dc4e88ba628b6bfc96f521262061664
20240405_EB_dbgi_002922_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,04271a7fd1e8fae2e03f34d0437418789553cde7,8fbc0e4d93410f45ecb966f1a95530b68f3d9ebd
20240405_EB_dbgi_002989_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,5627c48cd73674cfe75dcfb38138135cbeae63b1,81eca889a156d54d371d946b220e862668274add
202405241509_EB_dbgi_001760_01_01.mzML,e63f9158927c4ea728fdf08bd30fa39d30616461,316c37f7008b2d6492b3325e987488a4ba97727e
202405241509_EB_dbgi_002578_01_01.mzML,7a517c7f44fec7f30429d7431ca43fea6947e8f7,a5127badb0e28ca1bd31e3f0b7a99a089cf9b3ab
20240307_EB_dbgi_002704_01_01.mzML,2f7d2963094c2017ccf4ea19f9d15ec5e8fe74eb,2a941f67cead61c786380e32c9e5e3c7dcadb1f7
202404191203_HC_dbgi_003133_01_01.mzML,92c0b20edc37000a0897ce414cbf2d5768106881,033d7a46fb68cbfb81ceead74cb0ee9fed6106de
20240405_EB_dbgi_002813_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,ff2057acd2ec1a15c8809de2905abc87ceddf33f,95cc5a517b00b2cab728f83b604f4ac71faa0741
202404191203_HC_dbgi_002854_01_01.mzML,4d6cc9b2f5d88ee106246fc2b72985a593b0a706,979148991b99653870371dda4f7ea89c5434d5f3
20240307_EB_dbgi_002240_01_01.mzML,12b552bf290710a9e7363d2f20dd6a88e92fb2c8,87a10385d257c96d499fe270cc0be9f23b2982c1
202404191203_HC_dbgi_002756_01_01.mzML,0cbc2a654f39eb4a59e9cc1370da13f0c9e9dcfe,0670cbaff93ef28aafe34a825aca2a00d9ddd68e
202405081555_EB_dbgi_003060_01_01.mzML,c23ee1ecfbc84ef4ce098eac4ffa5a89d15e3f6d,e9548509ed6bf40c9ef1bd1098a3b67e13c2ae20
20240307_EB_dbgi_002247_01_01.mzML,51a2b93b0bd34af866398c8ba813092ed0a09996,7b7edc75a00b26be902c947af7706f42a4dd90ae
20240307_EB_dbgi_002648_01_01.mzML,744e5236af96af49ba2d62d6352cbdaef155cc24,a5462a180fe1ebfb4d38cc7fc037eff35bbb47ef
202405241509_EB_dbgi_002456_01_01.mzML,39756d0d0e7196b588acb952a08d5dd410dab8c8,0fdd85a0f0a646ace854e873fbb729fb2493b2dc
20240405_EB_dbgi_003006_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,490124ce0ab179c4478986e50ff184ecb03db256,8526fe35678ea4c1b34dc06fc44d542fa2466a77
202405081555_EB_dbgi_001936_01_01.mzML,c2fa0958cb9b1d45e43e29c6e96e6025932a6fa0,bd3b5b121cbbce47004dee295f3e66b55cf2b1a2
20240405_EB_dbgi_002481_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,0e6c36a9a4ed003949df79e2c4c2df793c8f9ff5,ae1b8d1191e87f306c66394283785d8fb4b17378
202404191203_HC_dbgi_002809_01_01.mzML,c0da4a86c3c4ed45d1db6296e3bc9bf999e18213,ded26d2028aacd36155b270fd90703c53b167e95
202404191203_HC_dbgi_002845_01_01.mzML,2cca3948cc0bc135b2cfff501d078cabf98d74d1,b4f972a5235d3bb18f9e3c36781381ec14546416
20240405_EB_dbgi_002466_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,c9aba85fcf7b93e6ebe712fa94ead4f3f271c49d,6f47c4727f29fce33a4d833ade96d9fa3023a43b
20240405_EB_dbgi_002439_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,e53658ef10dfd9c9ca1f099dfb73e11af0eea3cf,d1c45816c5b5b6a6ee818fa33ef4916cfc4d8ada
202404191203_HC_dbgi_003139_01_01.mzML,e0c139fc9c48ca80877e90de13b1726f5a94dfe8,b81c8ecf5499852fd3ad54feeb453a607dff97c6
202404191203_HC_dbgi_003100_01_01.mzML,ef6c4e6c11f275808565662172eace4cb936c026,6db9dabbbf2e1eee833bcd2f7432a7745a43b1f2
202404191203_HC_dbgi_002807_01_01.mzML,01a1ae58055fa3e0cf1f874d54ce48f17537b28d,6eb0fd6b698113d1176854312d6c8a666ae70668
202405081555_EB_dbgi_batch_blk_000003_01.mzML,657fcc4dc47c0b105386b1444351cc27369f26ca,2ef324d27c8e803eb4f854072ffcf5fb601415f4
202405081555_EB_dbgi_002708_01_01.mzML,17ae3ca5f43746c2e2287f0bfed86e09d7c7173d,3226f90a08ad36126a2813ce8229e831e6db4240
20240405_EB_dbgi_002694_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,917b870054accfd7afda5e8422a589088e130c4a,a4d82e46c30bc7e2b602858cba90d3cf8220372c
202404191203_HC_dbgi_002767_01_01.mzML,86490002e9e8f88545dc9fda39ad84b6119ad2b9,04a38c2bf2b9291f5648f8ab3312f0024bd6b98a
202404191203_HC_dbgi_002797_01_01.mzML,28de5e1e0b9ad60d18b4182655fce57b6f3e9a88,fc46c23ea011536e89dabe1fcb36b15757f7f076
202405081555_EB_dbgi_001192_01_01.mzML,7ed88900fdcd8bc8a3ebe2965a6774ddb0d08b77,28cfecba24c648b866506cd873ca0f0ec56da4b0
202404191203_HC_dbgi_003124_01_01.mzML,dd086787a9a3c159ad6c3a93daa239af3e4d0696,7d9f12748365f45a3dd052f6310e2e4247a67a26
202404191203_HC_dbgi_003063_01_01.mzML,042881303b29f85adca1aa18a3c6111353c60644,7f4c3c8e7490e0bd80b313960e4e0302458aa4e9
20240405_EB_dbgi_002870_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,793c1c8e72266889aa6e3556aef0f98122c083dd,2f3f5483e86773e38be70a2a6961bc30480e56ac
202405081555_EB_dbgi_001878_01_01.mzML,3ebe3aba706c7631244a2dd8a2fcc08adfa5d1aa,ee325ae40428d8fc6092fa57b305f6e1a01d176f
20240405_EB_dbgi_002769_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7a004318e141ca34ccaba1c93069c0287444e501,2c2f55df299654bd595bed94a81a7cbb525d87b3
202405081555_EB_dbgi_001801_01_01.mzML,6ac638db34e0d360618873341f2005ec32f55ce5,87fa872724ed24d972e45bd7bc2c13cddd396704
202404241651_EB_dbgi_003173_01_01.mzML,f26bccbec6efdbe38f1ba0c2ddf2b9523946cace,d7cba2f24e8d24c7cd9190044665651908b1ae38
202404191203_HC_dbgi_002849_01_01.mzML,682638d80eff742966822cd3c7819120291c23c2,5ea058bd5b66854a6823d78fd3fa431b85363347
20240307_EB_dbgi_001910_01_01.mzML,adeda867d85fe3750275f423e86065cf49fc67d2,196696ce1d3c5185a4d3cec9d52c32381119bb43
20240307_EB_dbgi_001869_01_01.mzML,479cc9e86e3c339e569b59dd3892d76c1531e77d,ef2be3ebfa4f1ab149a0010c71c90a507516221f
202405241509_EB_dbgi_002620_01_01.mzML,c30c8ba8db4403a6a7d187b5c521679b287b0649,7f77d290eb7d1f11e37a7d6299758e7112b50ca6
20240405_EB_dbgi_002526_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,9f70643d9f3f1bcd6cfea660753b1e4e4fdf090e,57d90864ee68b6cf2781490b1ee30743d496fe6a
202404191203_HC_dbgi_002958_01_01.mzML,f8e144eda0f7c3337c3faa05e3039aa29891aab2,571d40fd96307617fc7a352dcda3bbc55eb32c80
20240405_EB_dbgi_002401_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,00870784a6c2ce1b9318348cce3aa10f3796fe43,75d2e4682c2eb33434c26a35c281448806786572
20240307_EB_dbgi_002321_01_01.mzML,1351543ad84cadfa99e1c95c7de649239f907a2c,f0fd4fb1f66c85172965a7e5ca5853bfac4633f1
202405241509_EB_dbgi_002737_01_01.mzML,fdddd21182501d7b65d4e31a11841433391befb8,27b7a3f8812b7f72ae89b7ca70fdcada27e93e30
202404191203_HC_dbgi_002842_01_01.mzML,2391ca4736800a2d8fb9495ca1a982488d5fe191,a7a13680562b0136dddcad065fded21f6a8d0379
20240405_EB_dbgi_002896_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,96b4fb6febf0cbd13d9a30d3d307355c6342f1cb,a602575d20b25735d8d8bd55680fe71e78d9fec4
202405241509_EB_dbgi_001882_01_01.mzML,043b4f7dd467493110752661a4d5b6c2f1bc97bf,9d82294b9ab714b1a36c6e2a594a79d2183c3058
202405241509_EB_dbgi_002428_01_01.mzML,a5567f80b98e46453b78f1a9b75942227f11a0e1,a67a01bb13836a2f076834b77d6dfbf537fe8105
202404241731_EB_dbgi_003224_02_01.mzML,45d7575aec24b71cd59d65bdf1113dccd7a4b22a,945c51f0a98a7c1d50bd3713d3184453e9454d3e
202405241509_EB_dbgi_002537_01_01.mzML,feb08a4ec5154d7262dfbca0c3aaed395013c4c6,caef309beb6462ac0db130d68e158c49037310a2
202405081555_EB_dbgi_002610_01_01.mzML,a87ab4e4eff84ae697715da974b36002db7b8213,37d87bbb525015d8191bb3c1b55a0ae57fd04cb5
202404191203_HC_dbgi_002877_01_01.mzML,21df25fe011772e6ed051b8da4f476dafc46544e,b0c03be974f180e3ce9eba1f42f0531b33cc8049
20240307_EB_dbgi_002277_01_01.mzML,5f8cd67fc74f41cd869ffdc6c77a00b4b93e78cf,be227f9b81d0ca07f0ed0daad08da9d4e64080f6
20240307_EB_dbgi_002990_01_01.mzML,7735f679261995d36ddf7a0791515a372f1c6add,c1124c953ad5cd7596c41c663b02e5c645c8a3f2
202405241509_EB_dbgi_002535_01_01.mzML,4f553c96605b836f4bcc8223ac03145a25139fe6,26480ffa64348b3f9fb9859a458d729b401352b9
20240307_EB_dbgi_002356_01_01.mzML,eeadf314c3b4b05b955a348e7ff7b33d9a900216,1ad310314353ccb9c9e3b39a8f8fae14c020b223
20240405_EB_dbgi_002442_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,a5b58b0dd19002910949b2950cea275e7fa18ecc,ea0c1ffe8c8301820e1f3c1edbb89b01d4746fa7
20240405_EB_dbgi_002892_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,33d13dac10f6b4a049c62f161b9b3f41cf105d7e,15e16300f1cbf408bf11088916e9348b3b882680
202405081555_EB_dbgi_001802_01_01.mzML,6fe5a93207d0f562d158ae7cbb53bd1bd7c4b3c6,80f82a9300590331878abd1dd12248de76b5d777
20240405_EB_dbgi_002948_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,c71ee73ec90371436fe81245ea05525d0ccb9da3,d348f841d2f923c13414ea1f09bb1d2e0de0840e
202405081555_EB_dbgi_002555_01_01.mzML,2d6b999fcd90c63624af6261557ef4501b4d3e73,230091de1199e803d28061322bab4e7d2bc98773
20240405_EB_dbgi_002844_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,bb33ffdbe258a88d8056c3ce94df326124625400,64aa45e8105925f1c1bff5a6a0fab11a049ffd30
202404191203_HC_dbgi_003003_01_01.mzML,c48018e2f41982a9748d8d93b76b34252342cfaf,1fe8cae16d97366c5f07e85917621bddad933878
202404191203_HC_dbgi_002413_01_01.mzML,49af2757860ed0e5944f1da599e4adf2db89a50a,a7ebd43df92acbf9c287033f7b5e15616684019f
202404191203_HC_dbgi_002963_01_01.mzML,e2938349888bba285a68f80cef6ab0a2c414b26d,8290f78f36150adef452268e9399cf93305e77cc
20240307_EB_dbgi_001836_01_01.mzML,cc06f1365d22015f2832697e6d53b97969669120,0d17f243e20bd5b967e4652591d10e59c9e87286
202404191203_HC_dbgi_002885_01_01.mzML,b79d66effe8464d52d3b6f496620e8b38c0fcf37,05655f67215ed6c150f167a0366fa1cd4fb31e5e
202404191203_HC_dbgi_002992_01_01.mzML,721077651dc8463df4d13153eeae27b31e4dcdf6,b94e481b1bc0d2d3bd78d0cac72dc1f9d19b8361
202405081555_EB_dbgi_001887_01_01.mzML,75d95aa7f3b582eb05893240a4f0756740c6aec5,4a10b81a91145ae16cbae81655969bd9fa4e808f
202405081555_EB_dbgi_002278_01_01.mzML,f22beeff15c3148e06a9f5ab72361830a3879c05,df189ff6660a862ed041fc95baf1aeae4dc93dbf
202405081555_EB_dbgi_001816_01_01.mzML,7991187c334352955254007138a78d987423e81c,a8fc7fbf76eb0ee318c4944982eb174edc1f1cb6
20240405_EB_dbgi_002887_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,a7f78c5c9c9626f9e66abfe733e1900932652a9a,bf141d13dcf365f3b8a7472dd48426faeb86d1b1
20240307_EB_dbgi_001928_01_01.mzML,5549bec1f795d5ebc0625558e80c782381ad2e2f,bf0b264fdca0fb04579015f9b5d9f1e04a3e7082
20240405_EB_dbgi_002927_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,8a3ce996b2056edb3b7b75c6207ce081717d1fba,7651a14840f6e08ea3ebfaa55585806a28f6ba94
202404191203_HC_dbgi_002766_01_01.mzML,08c098c35b7b1abe3a250c29fe247b14794b72b0,4ee3086af05e34a2f88fba0adbf875704f6e41dc
20240307_EB_dbgi_002359_01_01.mzML,dc8d587142e6ff4917e6c2ea107cd06b127c45ce,a17d08bb2845fcfabee2f41b5b786ea4f7d8ea26
20240307_EB_dbgi_batch_blk_000005_01.mzML,535592bd36a7e37382687620d7d0ff4fb242dd47,669c89b1e108db45f0bf1c151dd6f74d78eabde2
202405081555_EB_dbgi_002567_01_01.mzML,24076ac87e0fcf0bceaa8706e277a3c62c2ab06d,f1b563972d9ba59365b064f434e42f4bed385e30
20240405_EB_dbgi_002953_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,08cb9105c069da816baa90631f935701971cc251,dd08db64a7f3bea7fa1ea5819dfc849e31e31962
20240307_EB_dbgi_001781_01_01.mzML,6fe30709f10c70fcd5ae4c55ae98af56133cb22c,8ee8f6b02b8a558dd89c7b91150b464297935d8c
202405081555_EB_dbgi_003059_01_01.mzML,455d7b431fada8f5605e1a94664a7d2b6010c06a,b0aed2fbabca811f785d6ed435d3e1a7b9841b57
202405241509_EB_dbgi_001776_01_01.mzML,58784898194837ede4111023af9a21f6e4c4d060,434932f8b3048586806de68eb5c0021240d7f35d
20240307_EB_dbgi_002566_01_01.mzML,18048d8acabef20af0d6089044396ccc737c3b79,78142a4cf2a159723e20e3cd9797eab9683f5a13
202405081555_EB_dbgi_002544_01_01.mzML,9f52e12dd8392718d40b7ab468825094d54bcbf5,2c75dcc7355d2adb66b7068255f11fda5d609a6c
20240307_EB_dbgi_003029_01_01.mzML,c4ccc775321793c0e9fe8e07f39fc54c3b17a082,f64937cd7613416b57877c3d0708cb1e815e5ddd
20240405_EB_dbgi_003057_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,5da788318377b1a1c6cac2aa1af9b958eb95f1aa,e66ba42cc0a0509c8dd7070f23d1712728ad2297
202405081555_EB_dbgi_002929_01_01.mzML,f2272145c8e78ca2b51f1c64b7afdea10e6b4dfa,9cb1e701abeb9e1aff87557911f85227c20a7a4b
202404191203_HC_dbgi_002806_01_01.mzML,c562eb6c7a09c99bacbf0c890d22c2670b2fc5ee,483ef0f627169c2428a590ee4a1dbd891ded2cdf
202405081555_EB_dbgi_001847_01_01.mzML,ffa15c9cbbb8535c3257e59d7c8d4ea5c40829b2,dcf910dfddf60df3f3a3f300135159343d3ed690
202405081555_EB_dbgi_002354_01_01.mzML,8a14177e74f76994cee5148f590f60a18f0020be,3e9b3ec43cf3eb46456d26552498f789ad6eef3a
202404191203_HC_dbgi_002791_01_01.mzML,0ada72b74bb66c77dde2ea548709f894f1c762d6,9d243bf5947b8e9a1aa5ba53a22838d03f9cf013
202405171439_HC_dbgi_002914_01_01.mzML,01d8d1e492fed14b36bc3839076cec5559aa945d,7712324cea83922b639483e9ea003e9e32299d06
20240405_EB_dbgi_002759_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,278552fb85631704c1a8309b17a56bec938e7ea3,2f1dac837d0f4ac3c84f24f1d27deb795f6c4432
20240307_EB_dbgi_001799_01_01.mzML,beca45c4f84aefffa10259d586741b396f3332ac,dfff724f8a21725ccfe3a318eac781373fa350b8
20240307_EB_dbgi_002443_01_01.mzML,8e744ed7c0589f56302059aaf3cdfab19810fd40,645d151e8957435dfe594c25646790d3dd4ad71e
20240405_EB_dbgi_002970_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,aeefc1422121c804d66d7edfaca0e5eedcde6546,bc8d698c9e281e0c9d7215cfab2ee3a90ba10000
20240405_EB_dbgi_002969_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,0377eacc458c23df8967ccfe9c6ebc4eb051903b,d4e875069e9a7191f4ed1d5f78320db38ddbba0e
202404191203_HC_dbgi_003123_01_01.mzML,bc7ca92c8ba6ecde9ef27c59b94615d250918b3e,495c018749ddd73ba111115de3dad1a00ec3af77
202405081555_EB_dbgi_001904_01_01.mzML,8dead063cde41e2835526840877fd4de69127fb9,814f83d385d94abd247a015cb16e60512be7a7d1
202405241509_EB_dbgi_batch_blk_000012_01.mzML,b03e3d35f7479463cf03173d5ea7d6117db5d3ff,6ae50c04e722fc78878ccb450aaa3b3ae9b48696
202404191203_HC_dbgi_002868_01_01.mzML,076675c95026f235ab90d9b0674f097ad1a2926f,0dfb4bb7c228ad039a96f59e5a1238ed62104a81
20240307_EB_dbgi_001774_01_01.mzML,c7149cbcafae74a2534f70c3a045127732806394,82ba5344ae293a9f3a7b2ecfe4f01b56be932d15
20240405_EB_dbgi_001889_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7ed02c5aca14089a8ff033e58e2f27e356b096ff,0cb332969b5bcbdc5301536750e229599bbb1315
202404191203_HC_dbgi_002788_01_01.mzML,a05caa9abf7160bdf052568939f3c6cda0be6258,835a128ac698f35aa4ddaf8e0a74d9b651d6041e
202405081555_EB_dbgi_002893_01_01.mzML,73c3b1742cb43eefd799419298a351859be24fc6,5dab81124ae2cffb6c050f8afdfc4b33a815c9e1
202405081555_EB_dbgi_002383_01_01.mzML,cbc1ab7a1b75450a6e6503423a83c80f6019bade,40d599609db5fa09c4206019bc050ca7bb548d95
202405081555_EB_dbgi_002971_01_01.mzML,2f6af47a98f1023261e7b3298a5b3df3173553d2,fb0aebda50c7bb099596c0e79e5a313578fd4e89
20240405_EB_dbgi_001778_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,5f27a48f788f2948c3922e68f40408e0445cfb65,5cd50517c0faf377ed4d4fa18ff1115338d9289b
202405081555_EB_dbgi_001926_01_01.mzML,2a53da685ee03dde40ecd565e5dd1cf9b56f209b,fd82b09c6c88e61ae49b33d667b8a690976980b4
20240405_EB_dbgi_003024_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,d3ee94f926beb3e0a007b58315cf954d59f5890d,3deb009a551e95dec4837cb80f83e9e31ef7166c
202405081555_EB_dbgi_002448_01_01.mzML,1a84dcb51fcaf9f079728164509d8481f6ab3197,f36fcd88b8138fb9f4400be5ba25a14c0904b256
20240307_EB_dbgi_003050_01_01.mzML,6b0b096b38e84e18caf2ecbc247ee5143bc5b008,1e9a71758ef94f83429dc871c28f7992ff6ef7e7
202405081555_EB_dbgi_001821_01_01.mzML,974fade5d9a6ae8c27e5477ddad97909b5e08cf7,80496810d81da4279d94e7fa7fced114fcee0e2b
202405081555_EB_dbgi_002271_01_01.mzML,73ea9c91266a790cf40b588c2cf2852068b82cad,fe19e0b3193812255f7413bc0708f78d34d14060
20240307_EB_dbgi_002501_01_01.mzML,ee4050e524cb6a1fdd6a660a39689bbe058ec0fc,6a5ab3ed533c72b8feb0b6d03e79493bcc28dcdb
20240307_EB_dbgi_003035_01_01.mzML,d0715b3420d8311abc285b27481e5c512db84f88,983e65b76519188d0f464078173456f1bde3636e
202404191203_HC_dbgi_003086_01_01.mzML,9d1939b9cf4a63811996a8971a8cb11b6fd461d3,54cbf98eb95992e74557e584b71293a7e6476517
202405081555_EB_dbgi_002746_01_01.mzML,530bd7323357dc479e20f06017433113f84bb6de,523e058762e87c2814d5a966618b9219d03f5107
202405081555_EB_dbgi_001817_01_01.mzML,70df92ccd2b79a6c6b4b031091c0d6983c6197fc,188d5c4f3f46ab76e21750219686e7b0cd846cdb
202404191203_HC_dbgi_batch_blk_000008_01.mzML,eece96d62bcadbbbf2e65b541255e3bb90e088cb,5bfee0605a934200b739e17bd501dda8e78bd99e
